"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1835439","50ebec32c64dec9023fc393113b54035cbf2b62b650e9bfd141f3bf2877114e91084c7ecfa2a7b69058bde66e8e28c6fd022dc9f68dd75128df85c88c1964360","2024-06-05T15:22:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835432","bec415acf5690bfe6f2248cabb36c41638b7f84993ffb3c5d3d5d742b0fb1cfa06b377580cacf8e0bbdfe1fb8f8c5bbfc1a20913ec638d1da036013b6ec09121","2024-06-05T15:20:00.000","1","DRIVER","1","1748375",,"TOYOTA","CAMRY","IL","2018","UNKNOWN","PASSENGER","PERSONAL","NW","TURNING LEFT","N",,"2",,,,,,"Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835433","bec415acf5690bfe6f2248cabb36c41638b7f84993ffb3c5d3d5d742b0fb1cfa06b377580cacf8e0bbdfe1fb8f8c5bbfc1a20913ec638d1da036013b6ec09121","2024-06-05T15:20:00.000","2","DRIVER",,"1748392",,"JEEP","CHEROKEE","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835406","0db820a7171dc4d38afc12021972add7fc528aac10ee3e6981335993b4c86ae981b653e1783a7620a09af872160b357730c3a87a6c564ff590f49bcdd93009e1","2024-06-05T15:17:00.000","1","DRIVER",,"1748342",,"FORD","EXPLORER","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","POLICE","W","STRAIGHT AHEAD","Y",,"1",,"E AND R","5100 S WENTWORTH",,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835407","0db820a7171dc4d38afc12021972add7fc528aac10ee3e6981335993b4c86ae981b653e1783a7620a09af872160b357730c3a87a6c564ff590f49bcdd93009e1","2024-06-05T15:17:00.000","2","DRIVER","1","1748349",,"MAZDA","MAZDA3","IL","2012","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,"Y","Y",,,,,,,,,,"SIDE-RIGHT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835495","01f0c631bcb4f4aafc5104bef50df87e542cab2a62ecab715c5dbd19eeb000bc7a176b714c2ce96dcbab07bfbcba2ca6220305f68cfaed7c581229be7e001d04","2024-06-05T15:15:00.000","1","DRIVER",,"1748428",,"ACURA","ZDX","IL","2020","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835496","01f0c631bcb4f4aafc5104bef50df87e542cab2a62ecab715c5dbd19eeb000bc7a176b714c2ce96dcbab07bfbcba2ca6220305f68cfaed7c581229be7e001d04","2024-06-05T15:15:00.000","2","DRIVER",,"1748423",,"TOYOTA","RAV4","IL","2020","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835559","822f74965166ee2a47fa91a6fbae05918814f73b065892816b1ddf686c5abb025e2d7c97ebb6393369b483b2dd69dcab96b1b4a836c8f4f48758eca35b287d73","2024-06-05T15:10:00.000","1","DRIVER",,"1748483",,"FORD","TRANSIT","IL","2020","UNKNOWN","BUS UP TO 15 PASS.","COMMERCIAL - SINGLE UNIT","N","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835560","822f74965166ee2a47fa91a6fbae05918814f73b065892816b1ddf686c5abb025e2d7c97ebb6393369b483b2dd69dcab96b1b4a836c8f4f48758eca35b287d73","2024-06-05T15:10:00.000","2","PARKED",,"1748490",,"JEEP","COMPASS","IL","2018","UNKNOWN","OTHER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835384","d48afa448ba2e9fdfd94809f792e2126a66e3248045664c5344bf0aecc3a8fb092a33e07ecd772d18d7b845cacd1f26c7d960de26ca0890ac82a867456f2995f","2024-06-05T15:10:00.000","1","DRIVER",,"1748314",,"TOYOTA","COROLLA","IL","2009","UNKNOWN","PASSENGER","PERSONAL","S","PASSING/OVERTAKING",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835385","d48afa448ba2e9fdfd94809f792e2126a66e3248045664c5344bf0aecc3a8fb092a33e07ecd772d18d7b845cacd1f26c7d960de26ca0890ac82a867456f2995f","2024-06-05T15:10:00.000","2","DRIVER",,"1748322",,"BUICK","ENCLAVE","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835571","15347f99f42b68b8d2f45c739f46dbbcc871060f0a11fa09b0fdb6dc83cce2c0aa095cdb40b6d3cba8e6ae0b46f8f7bfd9d112e9ed0be664e746f576abcd86ee","2024-06-05T15:00:00.000","1","DRIVER",,"1748497",,"HONDA","ACCORD","IL","2012","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835572","15347f99f42b68b8d2f45c739f46dbbcc871060f0a11fa09b0fdb6dc83cce2c0aa095cdb40b6d3cba8e6ae0b46f8f7bfd9d112e9ed0be664e746f576abcd86ee","2024-06-05T15:00:00.000","2","DRIVER",,"1748518",,"SCION","XA","IL","2006","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835529","17ff5e0e963f570a67fde8ab58795d8fb9eeadc16850d242bc137a56d95a09670831a44067b558511baaba9030d769bd51c366c8bb13f9c2ce36c6cb53b4dd16","2024-06-05T15:00:00.000","1","DRIVER",,"1748491",,"NISSAN","JUKE","IL","2013","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835530","17ff5e0e963f570a67fde8ab58795d8fb9eeadc16850d242bc137a56d95a09670831a44067b558511baaba9030d769bd51c366c8bb13f9c2ce36c6cb53b4dd16","2024-06-05T15:00:00.000","2","DRIVER",,"1748507",,"LINCOLN","CORSAIR","IL","2023","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","TURNING LEFT",,,"1",,,,,,,,"Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835355","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","2024-06-05T15:00:00.000","1","DRIVER","1","1748286",,"TOYOTA","CAMRY","IL","1998","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"2",,,,,"N","N",,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835356","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","2024-06-05T15:00:00.000","2","DRIVER","1","1748291",,"CHRYSLER","300","IL","2019","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"2",,,,,,,,,,,"Y","Y","Y","N",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835569","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","2024-06-05T14:54:00.000","1","DRIVER",,"1748495",,"TOYOTA","C-HR","IL","2021","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","RESIDENCE",,"Y",,,,,,,,,,,"Y",,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835570","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","2024-06-05T14:54:00.000","2","DRIVER","2","1748506",,"CHEVROLET","IMPALA","IL","2015","UNKNOWN","PASSENGER","PERSONAL","N","TURNING RIGHT",,,"3",,,,,,,,,,"Y","Y","Y","Y",,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835401","4c41049db8488df43a8731b0e9542dc022db2a80b54a30e84499129c58f5f3074dfb09455b2012d098ea660d18c1e748386e55c6bdd72a020e4da443b76b4f79","2024-06-05T14:45:00.000","1","DRIVER",,"1748361","N","FLEETWOOD ENTERPRISES, INC.","FLEETWOOD ENTERPRISES, INC.","TN",,"UNKNOWN","SINGLE UNIT TRUCK WITH TRAILER","OTHER","W","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"TOP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835347","1bb6dc3457ac2a53fd5cef38cf77466853607f7b8e67aa1af264d7cb4bbe9fd9493749f81fa0936014c917efa683f0b7674aabf9259cc007c267a0681bc5e76f","2024-06-05T14:42:00.000","1","DRIVER",,"1748281",,"NORTH AMERICAN BUS INDUSTRIES","OTHER (EXPLAIN IN NARRATIVE)","IL","2010","NONE","BUS OVER 15 PASS.","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835722","b085bb81e7355c88415bf1b334700bfceb0e1529d4ee6bc1a229233b633d6d77b789e8015f8c5387aabf00f74f5147615a5a504d0335c3a011a75795a1d36821","2024-06-05T14:42:00.000","1","DRIVER",,"1748638",,"MERCURY","SABLE","IL","2003","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835386","98ca92f5bb779d8d9680cbe91ef152d196cfb78c829a166a7a8735038d6d9c173cea1192202c717d4b4845c857d253c6c14d64c29f4a05ea35acfcdc4bb37c9e","2024-06-05T14:40:00.000","1","DRIVER",,"1748315",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835387","98ca92f5bb779d8d9680cbe91ef152d196cfb78c829a166a7a8735038d6d9c173cea1192202c717d4b4845c857d253c6c14d64c29f4a05ea35acfcdc4bb37c9e","2024-06-05T14:40:00.000","2","PARKED",,"1748319",,"LEXUS","NX","IL","2018","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835373","aca12bc4e8a7defb55e899c1518d2040a705dd4071e87e0f8aecd9a706d2216da69f104d4f1b633142c8a7dd75dade600af1333e4bb8fc8edf6f0772ab9c0f00","2024-06-05T14:39:00.000","1","DRIVER",,"1748301",,"MITSUBISHI","OUTLANDER","IL","2024","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835374","aca12bc4e8a7defb55e899c1518d2040a705dd4071e87e0f8aecd9a706d2216da69f104d4f1b633142c8a7dd75dade600af1333e4bb8fc8edf6f0772ab9c0f00","2024-06-05T14:39:00.000","2","DRIVER",,"1748309",,"TOYOTA","CAMRY","IL","2012","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835338","beac7e7aa6d2e669d31d52f3d4c9aa3ac1fa3cf4132dae3da30237e14a86d6a081cc28c19cc74ec3ab488ea341f1572a9eacc7fe9c8648990f12eace3db05daa","2024-06-05T14:30:00.000","1","DRIVER",,"1748278",,"TOYOTA","RAV4","IL","2019","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835339","beac7e7aa6d2e669d31d52f3d4c9aa3ac1fa3cf4132dae3da30237e14a86d6a081cc28c19cc74ec3ab488ea341f1572a9eacc7fe9c8648990f12eace3db05daa","2024-06-05T14:30:00.000","2","DRIVER",,"1748271",,"JEEP","COMPASS","IL","2020","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835348","e46f8f500543c1af91fe40cbf151dd924564bb0f710fd85305ee9d26d7e92edaedec8fa9c2ddb10718213ca565fec58a33a640a2ff7e2b02ecaa5713556785f3","2024-06-05T14:30:00.000","1","DRIVER",,"1748284",,"UNKNOWN","ENCLOSED BODY","IL",,"NONE","TRACTOR W/O SEMI-TRAILER","COMMERCIAL - SINGLE UNIT","S","BACKING",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835349","e46f8f500543c1af91fe40cbf151dd924564bb0f710fd85305ee9d26d7e92edaedec8fa9c2ddb10718213ca565fec58a33a640a2ff7e2b02ecaa5713556785f3","2024-06-05T14:30:00.000","2","PARKED",,"1748285",,"UNKNOWN","ENCLOSED BODY","IL","2023","NONE","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835380","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","2024-06-05T14:23:00.000","1","DRIVER",,"1748320",,"TOYOTA","HIGHLANDER","IL","2018","UNKNOWN","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835381","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","2024-06-05T14:23:00.000","2","DRIVER",,"1748324",,"JEEP","WRANGLER","IN","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835400","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","2024-06-05T14:23:00.000","3","DRIVER",,"1748326",,"TOYOTA","RAV4","IL","2009","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835390","434333ad96601784d75fad32321235741cf0457dd122dfbda9538d32166c678db13bcbc750612d73b1e30f56dd9cff2185614dd27e94eb045bf817c4c5b4f57f","2024-06-05T14:20:00.000","1","DRIVER",,"1748325",,"CADILLAC","XT5","IL","2024","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y","Y",,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835391","434333ad96601784d75fad32321235741cf0457dd122dfbda9538d32166c678db13bcbc750612d73b1e30f56dd9cff2185614dd27e94eb045bf817c4c5b4f57f","2024-06-05T14:20:00.000","2","DRIVER","1","1748336",,"TOYOTA","PRIUS","IL","2012","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y","Y",,,,,,,,,,"Y",,"SIDE-RIGHT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835329","da78fccfdc588dc14acdc88e536635957482f6809144491858f4f896516f32e2d1fb45d88af431758a262e5fe7c661efab828513154b8b5ae2fc467175724e29","2024-06-05T14:12:00.000","1","DRIVER",,"1748266",,"NISSAN","ROGUE","XX",,"UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835330","da78fccfdc588dc14acdc88e536635957482f6809144491858f4f896516f32e2d1fb45d88af431758a262e5fe7c661efab828513154b8b5ae2fc467175724e29","2024-06-05T14:12:00.000","2","DRIVER",,"1748273",,"TOYOTA","CAMRY","IL","2023","NONE","PASSENGER","PERSONAL","S","AVOIDING VEHICLES/OBJECTS",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835392","925b092a5b2161e4b9d93b07e147e90622ed31c3b04fc3d83acc8c7b43cf30c315fd5169a2a1e785f57faab70d6e7fec20e65d0e341ac04c0148de2653a04c3e","2024-06-05T14:10:00.000","1","DRIVER",,"1748339",,"CHEVROLET","EQUINOX","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835393","925b092a5b2161e4b9d93b07e147e90622ed31c3b04fc3d83acc8c7b43cf30c315fd5169a2a1e785f57faab70d6e7fec20e65d0e341ac04c0148de2653a04c3e","2024-06-05T14:10:00.000","2","DRIVER","1","1748347",,"BUICK","REGAL","IL","2011","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835382","244d360cd95879aaa7dc160008cd9f1946ab87a50774402a38933a48c54419ff053b26a4f8b9eed1f69c8011342fd7f213762e6ef2c1939596434080d4a2270e","2024-06-05T13:52:00.000","1","DRIVER",,"1748316",,"HONDA","CR-V","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835383","244d360cd95879aaa7dc160008cd9f1946ab87a50774402a38933a48c54419ff053b26a4f8b9eed1f69c8011342fd7f213762e6ef2c1939596434080d4a2270e","2024-06-05T13:52:00.000","2","DRIVER",,"1748333",,"CHRYSLER","300",,"2015","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835516","db4bdf4017fbffd01ea1d9a9fd1f5aec79aa1d1489ffe82baf8e82d815772bfdd3d455f868d8552b359870106ab3110804585f5597623788b137fa02dc8d71c3","2024-06-05T13:52:00.000","1","DRIVER",,"1748444",,"CHEVROLET","SILVERADO",,,"UNKNOWN","PICKUP","PERSONAL","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835517","db4bdf4017fbffd01ea1d9a9fd1f5aec79aa1d1489ffe82baf8e82d815772bfdd3d455f868d8552b359870106ab3110804585f5597623788b137fa02dc8d71c3","2024-06-05T13:52:00.000","2","PARKED",,"1748447",,"FORD","ESCAPE","IL","2006","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,"Y","Y","Y","Y",,,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835518","db4bdf4017fbffd01ea1d9a9fd1f5aec79aa1d1489ffe82baf8e82d815772bfdd3d455f868d8552b359870106ab3110804585f5597623788b137fa02dc8d71c3","2024-06-05T13:52:00.000","3","PARKED",,"1748456",,"NISSAN","QUEST","IL","2016","NONE","VAN/MINI-VAN","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835359","6e31653b3efa43c52238930ae9b9b2b112782b6604abf21500ddb6974486e5990dff93807a293a2cdfeb835c3de3f62cedd2fbe2836998bd2cfe8ca291810d9f","2024-06-05T13:50:00.000","1","DRIVER",,"1748288",,"TOYOTA","SIENNA","IL","2014","UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","S","CHANGING LANES",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835360","6e31653b3efa43c52238930ae9b9b2b112782b6604abf21500ddb6974486e5990dff93807a293a2cdfeb835c3de3f62cedd2fbe2836998bd2cfe8ca291810d9f","2024-06-05T13:50:00.000","2","DRIVER",,"1748308",,"FORD","TRANSIT CONNECT","IL","2022","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835335","33c64f46ca63c27d786a3a77c4b0971301ed28a78411328abfbb0993a05bfa36a2ec3482a40875d42d77d0d5daefb4cfe3a23b54b4b9bd16f771bf1883d454cb","2024-06-05T13:45:00.000","1","DRIVER",,"1748268",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835336","33c64f46ca63c27d786a3a77c4b0971301ed28a78411328abfbb0993a05bfa36a2ec3482a40875d42d77d0d5daefb4cfe3a23b54b4b9bd16f771bf1883d454cb","2024-06-05T13:45:00.000","2","DRIVER",,"1748272",,"HONDA","CR-V","IL","2017","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,,,,,,,,,,"Y",,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835394","d4763ed5ac363a03155df9ae76af01b2f604a1957647d503a633e9f261be19c1e8a51558d6e7aaf2b455d8367d1d38b1c3972ddca3b2e0056bba70848812946f","2024-06-05T13:45:00.000","1","DRIVER",,"1748338",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","NONE","PASSENGER","PERSONAL","SW","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835395","d4763ed5ac363a03155df9ae76af01b2f604a1957647d503a633e9f261be19c1e8a51558d6e7aaf2b455d8367d1d38b1c3972ddca3b2e0056bba70848812946f","2024-06-05T13:45:00.000","2","PARKED",,"1748331",,"TOYOTA","SIENNA","IL","2022","NONE","PASSENGER","PERSONAL","SW","PARKED IN TRAFFIC LANE",,,"0",,,,,,,,,"Y","Y","Y","Y",,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835388","155fb0c139c7f4cace4b50ce4052d7564d55fccceae1ee55c892310009aabd61eea9d7e22db5e3a6435140c62102a60937a4225f4e80b9fc9986fa81e1993d7e","2024-06-05T13:40:00.000","1","DRIVER",,"1748321",,"CHEVROLET","MALIBU","IL","2010","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT","Y",,"1",,"self insurance","pendning",,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835389","155fb0c139c7f4cace4b50ce4052d7564d55fccceae1ee55c892310009aabd61eea9d7e22db5e3a6435140c62102a60937a4225f4e80b9fc9986fa81e1993d7e","2024-06-05T13:40:00.000","2","DRIVER","1","1748327",,"CHEVROLET","TRAVERSE","IL","2016","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD","Y",,"2",,"self insurance","pendning",,,,,,,,,,,,"Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835306","ca8a8c998a38610e2bf6cbae21a300af55607c2a74a27af5bda64835b793bd8aa9ee1f82437eb76991824b107be455f90d21e747df2d9772b0abf5a713e06935","2024-06-05T13:34:00.000","1","DRIVER",,"1748244",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2020","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","E","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
